sale_id,transaction_id,product_sku,quantity,unit_price,line_total
189,67,98,5,190.19,950.95
190,67,97,2,445.08,890.16
191,68,142,3,17.07,51.21
192,68,7,2,106.37,212.74
193,68,92,5,255.5,1277.5
194,68,114,1,319.05,319.05
195,68,118,3,371.74,1115.22
196,69,171,4,187.52,750.08
197,69,110,2,443.17,886.34
198,70,100,5,34.42,172.1
199,70,36,3,184.17,552.51
200,70,166,3,316.48,949.44
201,71,70,1,246.24,246.24
202,71,183,3,371.68,1115.04
203,72,64,3,196.99,590.97
204,73,82,5,121.83,609.15
205,73,179,3,317.93,953.79
206,73,46,2,499.85,999.7
207,73,67,5,444.5,2222.5
208,74,19,2,92.35,184.7
209,74,189,5,476.12,2380.6
210,75,86,1,62.73,62.73
211,76,22,2,236.52,473.04
212,76,91,4,276.88,1107.52
213,77,39,4,272.27,1089.08
214,77,53,4,412.58,1650.32
215,77,167,4,343.23,1372.92
216,77,11,4,411.91,1647.64
217,77,197,4,171.59,686.36
218,78,133,3,390.72,1172.16
219,78,175,2,198.14,396.28
220,79,27,4,471.67,1886.68
221,79,195,4,156.74,626.96
222,79,71,4,291.12,1164.48
223,80,175,1,198.14,198.14
224,80,139,5,189.12,945.6
225,80,8,1,256.78,256.78
226,81,32,3,115.51,346.53
227,81,22,3,236.52,709.56
228,81,182,5,368.53,1842.65
229,81,42,3,302.54,907.62
230,82,83,3,282.27,846.81
231,82,132,4,404.61,1618.44
232,83,44,4,399.82,1599.28
233,83,81,4,165.57,662.28
234,83,38,1,131.16,131.16
235,83,76,1,99.92,99.92
236,83,141,2,450.31,900.62
237,84,47,5,13.23,66.15
238,84,23,5,102.96,514.8
239,84,59,1,492.99,492.99
240,85,82,1,121.83,121.83
241,86,168,5,86.93,434.65
242,87,141,3,450.31,1350.93
243,87,147,5,123.06,615.3
244,87,121,3,129.66,388.98
245,88,154,1,286.81,286.81
246,88,116,5,455.26,2276.3
247,89,2,5,218.44,1092.2
248,90,178,3,453.04,1359.12
249,90,198,5,291.8,1459.0
250,91,90,3,181.23,543.69
251,91,126,4,404.51,1618.04
252,91,173,3,221.56,664.68
253,91,42,3,302.54,907.62
254,91,133,1,390.72,390.72
255,92,184,1,30.31,30.31
256,92,76,4,99.92,399.68
257,92,45,4,415.37,1661.48
258,92,43,3,354.3,1062.9
259,92,89,1,306.26,306.26
260,93,115,1,69.97,69.97
261,93,52,2,72.62,145.24
262,93,178,5,453.04,2265.2
263,93,148,2,151.61,303.22
264,94,139,1,189.12,189.12
265,94,191,3,65.28,195.84
266,94,118,4,371.74,1486.96
267,94,146,2,281.12,562.24
268,95,22,3,236.52,709.56
269,95,39,3,272.27,816.81
270,96,81,1,165.57,165.57
271,96,188,3,209.75,629.25
272,96,1,3,246.62,739.86
273,97,94,5,54.67,273.35
274,97,149,5,297.15,1485.75
275,98,94,2,54.67,109.34
276,98,88,2,186.81,373.62
277,98,187,5,473.97,2369.85
278,98,54,2,36.77,73.54
279,99,190,4,394.08,1576.32
280,99,126,5,404.51,2022.55
281,99,139,1,189.12,189.12
282,100,24,5,472.04,2360.2
283,101,50,2,52.56,105.12
284,101,103,1,437.93,437.93
285,101,134,5,414.98,2074.9
286,101,156,2,314.0,628.0
287,101,166,5,316.48,1582.4
288,102,44,2,399.82,799.64
289,102,36,2,184.17,368.34
290,102,42,3,302.54,907.62
291,103,88,4,186.81,747.24
292,103,33,1,337.55,337.55
293,103,95,2,83.33,166.66
294,103,110,3,443.17,1329.51
295,103,17,4,284.41,1137.64
296,104,41,4,44.2,176.8
297,104,132,5,404.61,2023.05
298,104,166,5,316.48,1582.4
299,105,199,1,107.22,107.22
300,106,142,1,17.07,17.07
301,107,104,4,171.24,684.96
302,107,171,4,187.52,750.08
303,107,10,3,479.87,1439.61
304,108,189,4,476.12,1904.48
305,108,63,3,135.53,406.59
306,108,78,4,328.49,1313.96
307,109,169,2,77.8,155.6
308,109,90,2,181.23,362.46
309,110,56,2,439.03,878.06
310,110,63,1,135.53,135.53
311,110,42,4,302.54,1210.16
312,110,118,4,371.74,1486.96
313,111,185,4,227.69,910.76
314,111,10,1,479.87,479.87
315,111,198,5,291.8,1459.0
316,111,145,5,231.55,1157.75
317,111,42,2,302.54,605.08
318,112,32,5,115.51,577.55
319,112,99,1,65.91,65.91
320,113,83,4,282.27,1129.08
321,113,184,5,30.31,151.55
322,113,56,2,439.03,878.06
323,114,159,4,96.62,386.48
324,115,146,1,281.12,281.12
325,115,7,4,106.37,425.48
326,115,198,1,291.8,291.8
327,115,84,2,156.13,312.26
328,115,136,1,129.27,129.27
329,116,96,1,477.1,477.1
330,116,178,5,453.04,2265.2
331,116,151,1,315.01,315.01
332,116,118,1,371.74,371.74
333,117,163,3,102.01,306.03
334,117,96,5,477.1,2385.5
335,117,35,3,235.33,705.99
336,117,67,5,444.5,2222.5
337,117,195,3,156.74,470.22
338,118,2,5,218.44,1092.2
339,118,100,1,34.42,34.42
340,118,180,4,69.67,278.68
341,118,18,3,92.83,278.49
342,119,10,5,479.87,2399.35
343,119,154,5,286.81,1434.05
344,119,14,4,219.61,878.44
345,119,1,1,246.62,246.62
346,119,74,4,248.4,993.6
347,120,112,4,257.42,1029.68
348,120,64,1,196.99,196.99
349,120,189,1,476.12,476.12
350,121,85,2,276.29,552.58
351,121,16,2,330.89,661.78
352,121,101,4,287.56,1150.24
353,121,9,3,70.46,211.38
354,121,64,2,196.99,393.98
355,122,60,2,203.14,406.28
356,122,153,3,165.18,495.54
357,122,137,4,335.38,1341.52
358,122,38,3,131.16,393.48
359,123,35,1,235.33,235.33
360,123,135,4,332.87,1331.48
361,123,168,2,86.93,173.86
362,123,131,4,219.89,879.56
363,124,11,2,411.91,823.82
364,125,175,3,198.14,594.42
365,125,132,5,404.61,2023.05
366,125,91,2,276.88,553.76
367,126,98,4,190.19,760.76
368,126,22,4,236.52,946.08
369,126,56,2,439.03,878.06
370,126,35,4,235.33,941.32
371,127,18,1,92.83,92.83
372,127,152,4,420.78,1683.12
373,128,69,2,420.21,840.42
374,128,40,2,188.06,376.12
375,128,65,3,303.54,910.62
376,128,192,2,155.96,311.92
377,128,26,3,32.11,96.33
378,129,75,1,491.05,491.05
379,129,10,2,479.87,959.74
380,129,34,1,182.39,182.39
381,129,121,3,129.66,388.98
382,130,177,5,239.69,1198.45
383,130,117,4,274.42,1097.68
384,131,87,2,83.85,167.7
385,131,11,3,411.91,1235.73
386,132,38,1,131.16,131.16
387,132,171,4,187.52,750.08
388,132,147,3,123.06,369.18
389,132,27,5,471.67,2358.35
390,133,4,4,382.3,1529.2
391,133,157,5,474.32,2371.6
392,133,189,4,476.12,1904.48
393,133,125,3,160.89,482.67
394,133,16,2,330.89,661.78
395,134,15,2,273.81,547.62
396,134,40,1,188.06,188.06
397,135,12,2,386.5,773.0
398,136,52,5,72.62,363.1
399,137,134,3,414.98,1244.94
400,137,169,3,77.8,233.4
401,137,59,4,492.99,1971.96
402,137,131,2,219.89,439.78
403,137,97,3,445.08,1335.24
404,138,127,1,369.74,369.74
405,138,119,1,498.78,498.78
406,139,123,3,22.58,67.74
407,139,16,5,330.89,1654.45
408,140,194,4,348.08,1392.32
409,141,45,2,415.37,830.74
410,141,16,2,330.89,661.78
411,141,16,3,330.89,992.67
412,141,66,3,396.25,1188.75
413,141,27,1,471.67,471.67
414,142,192,2,155.96,311.92
415,143,88,3,186.81,560.43
416,144,131,4,219.89,879.56
417,144,100,5,34.42,172.1
418,144,115,5,69.97,349.85
419,144,88,5,186.81,934.05
420,145,111,1,220.89,220.89
421,145,184,4,30.31,121.24
422,145,161,5,458.01,2290.05
423,145,190,5,394.08,1970.4
424,146,38,3,131.16,393.48
425,147,84,2,156.13,312.26
426,147,85,4,276.29,1105.16
427,147,168,1,86.93,86.93
428,148,102,1,394.89,394.89
429,148,94,2,54.67,109.34
430,148,173,1,221.56,221.56
431,148,145,5,231.55,1157.75
432,148,73,3,113.06,339.18
433,149,91,3,276.88,830.64
434,149,150,2,40.66,81.32
435,149,50,3,52.56,157.68
436,149,191,5,65.28,326.4
437,150,22,2,236.52,473.04
438,150,83,5,282.27,1411.35
439,151,80,4,483.88,1935.52
440,152,27,1,471.67,471.67
441,153,198,2,291.8,583.6
442,153,166,2,316.48,632.96
443,153,10,5,479.87,2399.35
444,153,104,5,171.24,856.2
445,153,38,3,131.16,393.48
446,154,40,1,188.06,188.06
447,154,122,4,219.47,877.88
448,154,167,1,343.23,343.23
449,154,195,4,156.74,626.96
450,155,44,5,399.82,1999.1
451,155,95,3,83.33,249.99
452,155,71,2,291.12,582.24
453,156,158,3,441.43,1324.29
454,156,85,2,276.29,552.58
455,156,4,1,382.3,382.3
456,156,87,5,83.85,419.25
457,156,173,3,221.56,664.68
458,157,169,1,77.8,77.8
459,157,76,2,99.92,199.84
460,157,67,2,444.5,889.0
461,157,189,3,476.12,1428.36
462,157,67,3,444.5,1333.5
463,158,80,1,483.88,483.88
464,158,38,5,131.16,655.8
465,158,108,3,97.55,292.65
466,158,145,5,231.55,1157.75
467,159,166,5,316.48,1582.4
468,159,3,4,12.12,48.48
469,159,94,3,54.67,164.01
470,159,169,2,77.8,155.6
471,160,160,4,333.55,1334.2
472,160,5,1,243.7,243.7
473,160,142,4,17.07,68.28
474,160,101,1,287.56,287.56
475,161,148,4,151.61,606.44
476,161,59,2,492.99,985.98
477,161,101,5,287.56,1437.8
478,161,156,3,314.0,942.0
479,161,16,3,330.89,992.67
480,162,109,2,239.93,479.86
481,162,136,1,129.27,129.27
482,162,36,2,184.17,368.34
483,163,123,5,22.58,112.9
484,163,175,4,198.14,792.56
485,163,120,3,58.5,175.5
486,163,95,1,83.33,83.33
487,164,103,4,437.93,1751.72
488,165,157,5,474.32,2371.6
489,165,166,2,316.48,632.96
490,165,36,5,184.17,920.85
491,166,192,1,155.96,155.96
492,166,44,2,399.82,799.64
493,166,65,5,303.54,1517.7
494,167,160,5,333.55,1667.75
495,168,189,1,476.12,476.12
496,168,46,1,499.85,499.85
497,168,54,4,36.77,147.08
498,169,56,2,439.03,878.06
499,170,59,4,492.99,1971.96
500,170,142,2,17.07,34.14
501,170,76,2,99.92,199.84
502,170,71,1,291.12,291.12
503,170,115,3,69.97,209.91
504,171,177,4,239.69,958.76
505,171,123,2,22.58,45.16
506,171,49,4,481.69,1926.76
507,172,160,4,333.55,1334.2
508,173,6,5,431.48,2157.4
509,174,64,2,196.99,393.98
510,174,159,3,96.62,289.86
511,175,137,4,335.38,1341.52
512,175,35,4,235.33,941.32
513,176,169,2,77.8,155.6
514,176,100,4,34.42,137.68
515,176,21,4,478.16,1912.64
516,176,169,5,77.8,389.0
517,176,169,2,77.8,155.6
518,177,174,5,14.14,70.7
519,178,25,1,343.52,343.52
520,178,160,5,333.55,1667.75
521,178,98,4,190.19,760.76
522,178,169,3,77.8,233.4
523,179,29,4,231.61,926.44
524,179,48,1,115.4,115.4
525,179,131,3,219.89,659.67
526,179,124,5,84.42,422.1
527,179,76,3,99.92,299.76
528,180,44,3,399.82,1199.46
529,180,106,5,121.06,605.3
530,181,25,5,343.52,1717.6
531,182,176,3,251.22,753.66
532,182,130,3,450.47,1351.41
533,182,17,5,284.41,1422.05
534,182,195,4,156.74,626.96
535,182,164,4,148.48,593.92
536,183,200,2,208.42,416.84
537,183,17,5,284.41,1422.05
538,183,4,3,382.3,1146.9
539,183,3,1,12.12,12.12
540,183,9,5,70.46,352.3
541,184,144,1,315.13,315.13
542,185,20,2,59.09,118.18
543,185,40,1,188.06,188.06
544,186,164,5,148.48,742.4
545,186,162,3,214.38,643.14
546,186,153,3,165.18,495.54
547,186,21,1,478.16,478.16
548,186,68,1,470.06,470.06
549,187,51,4,461.0,1844.0
550,187,17,1,284.41,284.41
551,187,160,4,333.55,1334.2
552,187,49,1,481.69,481.69
553,187,78,2,328.49,656.98
554,188,165,4,66.21,264.84
555,188,149,3,297.15,891.45
556,188,50,1,52.56,52.56
557,188,135,3,332.87,998.61
558,189,10,3,479.87,1439.61
559,190,115,2,69.97,139.94
560,190,146,5,281.12,1405.6
561,190,191,4,65.28,261.12
562,191,57,2,119.56,239.12
563,191,11,4,411.91,1647.64
564,191,81,4,165.57,662.28
565,191,28,1,221.29,221.29
566,192,17,1,284.41,284.41
567,192,93,4,212.2,848.8
568,192,39,3,272.27,816.81
569,192,126,2,404.51,809.02
570,193,182,4,368.53,1474.12
571,193,162,5,214.38,1071.9
572,193,149,4,297.15,1188.6
573,194,51,4,461.0,1844.0
574,194,47,4,13.23,52.92
575,195,131,1,219.89,219.89
576,195,147,1,123.06,123.06
577,195,21,4,478.16,1912.64
578,196,59,3,492.99,1478.97
579,196,200,4,208.42,833.68
580,197,150,2,40.66,81.32
581,197,47,1,13.23,13.23
582,197,199,2,107.22,214.44
583,198,28,4,221.29,885.16
584,198,125,1,160.89,160.89
585,198,11,4,411.91,1647.64
586,198,6,3,431.48,1294.44
587,199,8,2,256.78,513.56
588,199,25,5,343.52,1717.6
589,199,13,3,134.72,404.16
590,199,74,5,248.4,1242.0
591,200,194,4,348.08,1392.32
592,200,25,1,343.52,343.52
593,200,199,1,107.22,107.22
594,200,151,3,315.01,945.03
595,201,157,5,474.32,2371.6
596,201,106,5,121.06,605.3
597,201,149,2,297.15,594.3
598,201,44,3,399.82,1199.46
599,201,32,2,115.51,231.02
600,202,49,3,481.69,1445.07
601,202,17,4,284.41,1137.64
602,203,113,1,239.25,239.25
603,203,110,1,443.17,443.17
604,203,180,2,69.67,139.34
605,203,13,3,134.72,404.16
606,204,176,4,251.22,1004.88
607,204,108,5,97.55,487.75
608,204,1,2,246.62,493.24
609,205,150,2,40.66,81.32
610,205,88,3,186.81,560.43
611,206,197,2,171.59,343.18
612,206,187,5,473.97,2369.85
613,207,17,5,284.41,1422.05
614,207,131,3,219.89,659.67
615,207,138,5,276.86,1384.3
616,207,78,4,328.49,1313.96
617,207,64,2,196.99,393.98
618,208,167,1,343.23,343.23
619,208,159,5,96.62,483.1
620,208,74,4,248.4,993.6
621,208,80,1,483.88,483.88
622,209,166,2,316.48,632.96
623,209,183,3,371.68,1115.04
624,210,12,1,386.5,386.5
625,211,124,5,84.42,422.1
626,212,187,4,473.97,1895.88
627,212,103,4,437.93,1751.72
628,213,159,4,96.62,386.48
629,213,73,3,113.06,339.18
630,213,12,1,386.5,386.5
631,213,31,5,360.75,1803.75
632,213,155,1,192.9,192.9
633,214,6,1,431.48,431.48
634,214,160,3,333.55,1000.65
635,215,163,5,102.01,510.05
636,216,27,2,471.67,943.34
637,216,197,3,171.59,514.77
638,216,5,5,243.7,1218.5
639,216,187,1,473.97,473.97
640,216,87,1,83.85,83.85
641,217,190,3,394.08,1182.24
642,217,80,1,483.88,483.88
643,218,20,3,59.09,177.27
644,218,101,3,287.56,862.68
645,218,91,5,276.88,1384.4
646,218,170,3,346.88,1040.64
647,218,42,2,302.54,605.08
648,219,197,5,171.59,857.95
649,220,197,1,171.59,171.59
650,221,61,1,308.73,308.73
651,221,33,5,337.55,1687.75
652,221,62,3,251.22,753.66
653,222,134,3,414.98,1244.94
654,223,167,5,343.23,1716.15
655,224,24,3,472.04,1416.12
656,224,108,5,97.55,487.75
657,225,175,4,198.14,792.56
658,226,60,2,203.14,406.28
659,227,99,4,65.91,263.64
660,228,108,4,97.55,390.2
661,228,175,4,198.14,792.56
662,228,21,5,478.16,2390.8
663,229,31,5,360.75,1803.75
664,229,191,2,65.28,130.56
665,229,184,1,30.31,30.31
666,230,162,1,214.38,214.38
667,230,31,1,360.75,360.75
668,230,51,5,461.0,2305.0
669,230,10,5,479.87,2399.35
670,230,112,2,257.42,514.84
671,231,105,2,182.4,364.8
672,231,179,2,317.93,635.86
673,232,55,4,125.15,500.6
674,232,38,3,131.16,393.48
675,232,65,3,303.54,910.62
676,232,180,4,69.67,278.68
677,232,110,5,443.17,2215.85
678,233,192,3,155.96,467.88
679,233,164,2,148.48,296.96
680,233,79,3,109.59,328.77
681,234,22,2,236.52,473.04
682,234,64,4,196.99,787.96
683,234,102,4,394.89,1579.56
684,234,16,1,330.89,330.89
685,235,175,3,198.14,594.42
686,236,188,1,209.75,209.75
687,237,30,5,136.18,680.9
688,237,78,4,328.49,1313.96
689,238,92,4,255.5,1022.0
690,238,15,5,273.81,1369.05
691,238,54,5,36.77,183.85
692,239,186,4,77.5,310.0
693,239,104,2,171.24,342.48
694,239,142,5,17.07,85.35
695,239,48,1,115.4,115.4
696,240,195,2,156.74,313.48
697,240,66,5,396.25,1981.25
698,240,147,3,123.06,369.18
699,241,108,3,97.55,292.65
700,241,186,3,77.5,232.5
701,241,27,4,471.67,1886.68
702,242,44,5,399.82,1999.1
703,242,49,5,481.69,2408.45
704,242,82,2,121.83,243.66
705,242,62,2,251.22,502.44
706,242,35,2,235.33,470.66
707,243,111,5,220.89,1104.45
708,243,15,2,273.81,547.62
709,243,12,2,386.5,773.0
710,243,44,4,399.82,1599.28
711,243,125,3,160.89,482.67
712,244,174,1,14.14,14.14
713,244,177,2,239.69,479.38
714,244,18,4,92.83,371.32
715,244,6,2,431.48,862.96
716,245,18,3,92.83,278.49
717,245,39,5,272.27,1361.35
718,245,191,2,65.28,130.56
719,245,12,4,386.5,1546.0
720,246,31,3,360.75,1082.25
721,246,19,4,92.35,369.4
722,246,15,4,273.81,1095.24
723,247,99,1,65.91,65.91
724,247,5,1,243.7,243.7
725,248,120,5,58.5,292.5
726,249,57,3,119.56,358.68
727,249,144,2,315.13,630.26
728,249,47,1,13.23,13.23
729,250,110,1,443.17,443.17
730,250,15,1,273.81,273.81
731,250,3,4,12.12,48.48
732,250,48,1,115.4,115.4
733,251,190,4,394.08,1576.32
734,251,142,4,17.07,68.28
735,251,163,1,102.01,102.01
736,251,48,4,115.4,461.6
737,251,120,2,58.5,117.0
738,252,147,3,123.06,369.18
739,253,166,4,316.48,1265.92
740,253,159,4,96.62,386.48
741,253,34,5,182.39,911.95
742,253,36,3,184.17,552.51
743,253,131,3,219.89,659.67
744,254,124,2,84.42,168.84
745,254,139,3,189.12,567.36
746,255,179,5,317.93,1589.65
747,255,184,5,30.31,151.55
748,255,27,3,471.67,1415.01
749,255,136,2,129.27,258.54
750,256,37,4,328.16,1312.64
751,257,150,1,40.66,40.66
752,257,19,5,92.35,461.75
753,257,115,5,69.97,349.85
754,257,35,1,235.33,235.33
755,258,61,5,308.73,1543.65
756,258,142,2,17.07,34.14
757,259,167,5,343.23,1716.15
758,259,71,1,291.12,291.12
759,259,188,3,209.75,629.25
760,260,191,1,65.28,65.28
761,260,56,2,439.03,878.06
762,260,178,4,453.04,1812.16
763,260,81,2,165.57,331.14
764,260,64,3,196.99,590.97
765,261,160,3,333.55,1000.65
766,261,38,3,131.16,393.48
767,261,160,3,333.55,1000.65
768,262,127,5,369.74,1848.7
769,262,130,5,450.47,2252.35
770,262,136,1,129.27,129.27
771,262,106,4,121.06,484.24
772,263,83,3,282.27,846.81
773,263,29,3,231.61,694.83
774,263,152,1,420.78,420.78
775,264,122,2,219.47,438.94
776,264,61,4,308.73,1234.92
777,264,61,1,308.73,308.73
778,264,27,5,471.67,2358.35
779,264,200,3,208.42,625.26
780,265,108,2,97.55,195.1
781,265,118,5,371.74,1858.7
782,265,135,2,332.87,665.74
783,265,26,3,32.11,96.33
784,266,3,2,12.12,24.24
785,266,64,4,196.99,787.96
786,266,11,2,411.91,823.82
787,266,64,1,196.99,196.99
788,266,57,1,119.56,119.56
789,267,57,5,119.56,597.8
790,267,81,2,165.57,331.14
791,267,170,2,346.88,693.76
792,268,1,2,246.62,493.24
793,268,108,2,97.55,195.1
794,268,48,4,115.4,461.6
795,268,71,1,291.12,291.12
796,268,141,3,450.31,1350.93
797,269,138,1,276.86,276.86
798,269,47,5,13.23,66.15
799,269,124,3,84.42,253.26
800,270,64,3,196.99,590.97
801,270,69,4,420.21,1680.84
802,270,55,4,125.15,500.6
803,270,165,2,66.21,132.42
804,271,27,2,471.67,943.34
805,271,187,4,473.97,1895.88
806,271,188,3,209.75,629.25
807,271,131,5,219.89,1099.45
808,272,57,3,119.56,358.68
809,273,42,2,302.54,605.08
810,273,33,4,337.55,1350.2
811,273,200,2,208.42,416.84
812,273,162,1,214.38,214.38
813,274,115,3,69.97,209.91
814,275,119,5,498.78,2493.9
815,275,174,4,14.14,56.56
816,276,13,5,134.72,673.6
817,276,159,4,96.62,386.48
818,277,176,3,251.22,753.66
819,277,12,3,386.5,1159.5
820,277,103,3,437.93,1313.79
821,277,166,4,316.48,1265.92
822,278,178,3,453.04,1359.12
823,278,130,3,450.47,1351.41
824,279,76,1,99.92,99.92
825,279,43,1,354.3,354.3
826,280,115,3,69.97,209.91
827,280,124,3,84.42,253.26
828,280,166,3,316.48,949.44
829,281,19,4,92.35,369.4
830,281,16,1,330.89,330.89
831,281,80,3,483.88,1451.64
832,281,174,1,14.14,14.14
833,282,92,3,255.5,766.5
834,282,143,1,461.32,461.32
835,282,134,1,414.98,414.98
836,283,191,5,65.28,326.4
837,283,17,5,284.41,1422.05
838,284,97,5,445.08,2225.4
839,284,11,3,411.91,1235.73
840,284,71,3,291.12,873.36
841,284,170,2,346.88,693.76
842,285,160,3,333.55,1000.65
843,285,10,2,479.87,959.74
844,286,92,2,255.5,511.0
845,286,173,4,221.56,886.24
846,286,126,2,404.51,809.02
847,286,107,2,398.85,797.7
848,287,152,3,420.78,1262.34
849,287,168,2,86.93,173.86
850,288,76,2,99.92,199.84
851,288,21,1,478.16,478.16
852,289,125,5,160.89,804.45
853,290,149,4,297.15,1188.6
854,290,88,5,186.81,934.05
855,290,110,4,443.17,1772.68
856,291,37,1,328.16,328.16
